Suburb,Rooms,Type,Price,Method,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude
Malvern,4,h,3800000,S,3144,4,3,2,587,392,2016,-37.8613,145.0393
Malvern,3,t,1390000,PI,3144,3,2,1,227,181,1995,-37.8577,145.0406
Malvern,3,h,2415000,S,3144,3,1,3,696,128,1910,-37.8462,145.0386
Malvern,2,u,566000,SP,3144,2,1,1,0,80,1970,-37.8633,145.0338
Malvern,3,h,1437000,S,3144,2,1,1,313,132,1910,-37.8511,145.0317
Malvern,2,t,500000,S,3144,2,1,1,0,54,1970,-37.8693,145.0348
Malvern,5,h,3400000,SP,3144,4,3,4,807,339,1920,-37.8684,145.035
Malvern,3,h,2355000,S,3144,3,2,4,471,235,1985,-37.851,145.0316
Malvern,5,h,4240000,S,3144,5,3,3,580,320,1890,-37.8653,145.0304
Malvern,2,h,1326000,S,3144,2,1,0,254,100,1900,-37.8674,145.0355
Malvern,4,h,4525000,PI,3144,4,4,2,716,159,1925,-37.8469,145.0377
Malvern,4,h,1965000,SP,3144,4,2,1,300,185,1890,-37.8638,145.0298
Malvern,4,h,3470000,S,3144,4,3,2,585,248,1915,-37.868,145.038
Malvern,2,u,740000,S,3144,2,1,1,0,91,1967,-37.8597,145.0322
Malvern,5,h,2325000,S,3144,5,3,2,501,233,2006,-37.8631,145.0353
Malvern,3,h,1970000,S,3144,3,2,1,246,106,1910,-37.871,145.0364
Malvern,2,h,1475000,S,3144,2,1,1,232,95,2001,-37.8686,145.038
Malvern,2,u,584000,S,3144,2,1,1,0,74,1971,-37.854,145.041
Malvern East,3,h,1490000,S,3145,3,1,1,322,137,1910,-37.8726,145.0396
Malvern East,3,h,1210000,S,3145,3,2,1,337,146,1993,-37.8833,145.0697
Malvern East,4,h,2355000,S,3145,4,2,3,0,223,1915,-37.8755,145.0523
Malvern East,2,h,1036000,S,3145,2,1,1,310,102,1910,-37.8717,145.0399
Malvern East,3,h,2273000,S,3145,3,3,1,376,254,1930,-37.8727,145.0458
Malvern East,5,h,2350000,PI,3145,5,2,2,567,327,1915,-37.8786,145.0495
Malvern East,4,h,2200000,VB,3145,4,3,2,567,215,1920,-37.8742,145.0614
Malvern East,2,u,790000,S,3145,2,1,2,196,109,1970,-37.8796,145.0876
Malvern East,4,h,1185000,S,3145,3,2,2,797,180,1950,-37.8783,145.0869
Malvern East,3,h,1837000,S,3145,4,2,1,769,196,1920,-37.8799,145.0552
Malvern East,3,t,1253000,S,3145,3,2,1,216,135,1994,-37.866,145.0549
Malvern East,3,t,922000,S,3145,3,2,2,0,138,2000,-37.8782,145.0649
Malvern East,5,h,4802500,S,3145,5,2,4,837,267,1919,-37.8756,145.0561
Malvern East,1,u,350000,SP,3145,1,1,1,0,117,1975,-37.8769,145.0471
Malvern East,3,h,1555000,S,3145,3,2,2,691,150,1950,-37.8734,145.0887
Malvern East,4,h,2123000,S,3145,4,3,2,412,254,1930,-37.8707,145.0482
Malvern East,4,h,1700000,VB,3145,4,3,2,365,110,1930,-37.8818,145.0548
Malvern East,2,h,1150000,PI,3145,2,1,2,604,119,1960,-37.8835,145.0886
Malvern East,4,h,2001000,S,3145,4,2,2,526,243,1910,-37.8771,145.0505
Malvern East,3,h,1915000,PI,3145,3,2,2,700,126,1920,-37.8807,145.0547
Malvern East,3,t,1135000,S,3145,3,3,2,0,130,1988,-37.8812,145.057
Malvern East,4,t,1240000,PI,3145,4,2,2,310,180,1990,-37.8822,145.0837
Malvern East,3,t,1120000,PI,3145,3,2,2,181,151,1990,-37.8823,145.0839
Malvern East,3,h,1500000,S,3145,3,1,2,888,165,1886,-37.8799,145.0738
Malvern East,3,u,707500,S,3145,2,1,1,170,83,1975,-37.8689,145.0504
Malvern East,2,u,835000,S,3145,2,1,1,0,118,1930,-37.865,145.0506
Malvern East,3,h,1870000,S,3145,3,2,1,400,152,1930,-37.8718,145.0404
Malvern East,4,h,1580000,PI,3145,4,2,1,504,260,1920,-37.8834,145.0635
Malvern East,2,u,820000,S,3145,2,2,1,0,104,2013,-37.8823,145.0729
Malvern East,2,u,480000,S,3145,2,1,1,0,74,1970,-37.8811,145.0524
Malvern East,3,h,1680000,S,3145,3,2,2,234,201,1998,-37.8695,145.05
Malvern East,1,u,300000,PI,3145,1,1,1,0,42,2013,-37.8764,145.0463
Malvern East,3,h,1100000,PI,3145,3,1,2,645,126,1960,-37.875,145.0861
Malvern East,1,u,373000,SP,3145,1,1,1,0,38,1965,-37.8728,145.0417
Malvern East,4,t,2560000,PI,3145,4,3,2,427,337,2012,-37.8704,145.0503
Malvern East,3,h,960000,S,3145,3,2,1,310,114,1970,-37.8733,145.0883
Malvern East,1,u,315000,S,3145,1,1,1,0,46,1940,-37.8704,145.0495
Malvern East,3,h,1297000,S,3145,3,1,1,333,147,1948,-37.8722,145.067
Malvern East,3,t,1015000,S,3145,3,2,2,0,134,2013,-37.8689,145.06
Malvern East,2,u,523000,S,3145,2,1,1,0,62,1960,-37.8801,145.0874
Malvern East,3,h,1335000,S,3145,3,2,2,606,133,1965,-37.8831,145.0879
Malvern East,2,u,425000,SP,3145,2,1,1,0,57,1997,-37.8804,145.0501
Malvern East,3,h,1670000,S,3145,3,2,1,375,155,1920,-37.8777,145.0608
Malvern East,4,h,1350000,VB,3145,4,3,2,222,90,2010,-37.878,145.0666
Malvern East,3,h,1650000,S,3145,3,1,2,764,114,1925,-37.8814,145.0583
Malvern East,3,h,950000,VB,3145,3,1,1,288,132,1999,-37.8752,145.0817
Malvern East,3,h,1782500,S,3145,3,1,2,615,126,1950,-37.8846,145.0861
Malvern East,2,t,650000,S,3145,2,2,1,0,120,2015,-37.8828,145.0528
Maribyrnong,3,h,975000,PI,3032,3,1,2,597,154,1970,-37.763,144.8877
Maribyrnong,3,t,560000,VB,3032,3,2,2,77,115,2004,-37.7746,144.8798
Maribyrnong,2,t,355000,SP,3032,2,1,1,0,88,2004,-37.7716,144.882
Maribyrnong,3,t,550000,SP,3032,3,2,2,77,138,2000,-37.7743,144.8797
Maribyrnong,2,u,420000,SP,3032,2,1,2,5661,103,1940,-37.773,144.8806
Maribyrnong,2,h,399000,S,3032,2,1,1,904,53,1985,-37.7679,144.8935
Maribyrnong,3,h,1105000,S,3032,3,1,4,762,142,1950,-37.7707,144.8924
Maribyrnong,3,t,730000,S,3032,3,1,2,250,132,2000,-37.7861,144.8897
Maribyrnong,3,u,662500,S,3032,3,2,2,202,121,2006,-37.768,144.8894
Maribyrnong,2,t,410000,S,3032,2,1,2,53,71,2000,-37.7736,144.8798
Maribyrnong,3,h,920000,SP,3032,3,1,2,689,110,1920,-37.7823,144.887
Maribyrnong,3,h,1320000,S,3032,3,2,2,645,211,1900,-37.7662,144.8971
Maribyrnong,5,h,1150000,SP,3032,5,3,2,446,286,2002,-37.7712,144.8763
Maribyrnong,3,h,847000,S,3032,3,2,2,222,200,2002,-37.7697,144.878
Maribyrnong,2,u,400000,SP,3032,2,1,2,3967,87,2007,-37.7706,144.8805
Maribyrnong,3,h,1072000,S,3032,3,2,2,1396,175,1955,-37.7833,144.888
Maribyrnong,2,t,510000,PI,3032,2,2,1,176,142,2010,-37.7693,144.8905
Maribyrnong,3,t,865000,PI,3032,3,2,2,151,3,2010,-37.7855,144.8958
Maribyrnong,2,t,570000,S,3032,3,1,2,98,128,2009,-37.7677,144.8925
Maribyrnong,4,h,1900000,VB,3032,4,3,8,865,374,2013,-37.7682,144.8971
Maribyrnong,2,t,429000,S,3032,2,1,1,83,88,1980,-37.7732,144.8927
Maribyrnong,3,h,456000,SP,3032,3,2,2,4977,95,2005,-37.7737,144.8816
Maribyrnong,2,u,566000,S,3032,2,2,1,3014,80,2012,-37.7853,144.8944
Maribyrnong,2,t,408000,S,3032,2,1,1,85,84,1980,-37.7732,144.8927
Maribyrnong,2,u,470000,VB,3032,2,2,1,0,79,2011,-37.7853,144.8999
Maribyrnong,3,h,780000,VB,3032,3,3,2,173,184,2000,-37.773,144.8947
Maribyrnong,2,t,440000,PI,3032,2,1,2,54,85,2000,-37.774,144.8797
Maribyrnong,4,h,1048700,SP,3032,3,2,2,452,245,1999,-37.774,144.877
Maribyrnong,2,t,400000,PI,3032,2,1,2,54,85,2000,-37.774,144.8797
Maribyrnong,4,h,1215000,S,3032,4,3,4,613,142,1950,-37.7799,144.8879
Maribyrnong,4,h,1180000,SP,3032,4,3,2,688,166,1960,-37.7713,144.8937
Maribyrnong,4,h,1117000,S,3032,4,3,2,325,207,2005,-37.7822,144.8922
Maribyrnong,2,u,420000,S,3032,2,1,1,0,68,1970,-37.7678,144.8899
Maribyrnong,4,h,770000,SP,3032,4,2,2,215,231,2000,-37.7817,144.8916
Maribyrnong,5,h,1151000,S,3032,5,2,5,694,232,1950,-37.7819,144.8901
Maribyrnong,3,h,907000,S,3032,3,1,2,678,124,1950,-37.769,144.8935
Maribyrnong,2,u,570000,PI,3032,2,2,1,3014,204,2012,-37.7853,144.8944
Maribyrnong,3,h,820000,PI,3032,3,2,2,203,160,2006,-37.7853,144.8972
Maribyrnong,3,h,940000,S,3032,3,1,1,695,141,1940,-37.7825,144.886
Maribyrnong,4,h,1030000,S,3032,4,2,1,573,196,1925,-37.7844,144.8876
Maribyrnong,4,h,1230000,SP,3032,3,3,2,270,215,2009,-37.7847,144.8962
Maribyrnong,3,h,884500,S,3032,3,2,2,211,234,2005,-37.7848,144.8969
Maribyrnong,3,h,820000,VB,3032,3,1,4,578,176,2006,-37.7837,144.8887
Melbourne,2,u,780000,SP,3000,2,2,1,0,85,1997,-37.8095,144.9691
Melbourne,2,u,535000,S,3000,2,1,1,0,84,2001,-37.808,144.9617
Melbourne,2,u,450000,VB,3000,2,1,1,0,55,2014,-37.8091,144.9609
Melbourne,2,u,360000,VB,3000,2,1,0,0,66,1974,-37.8138,144.9548
Melbourne,2,u,665000,S,3000,2,1,1,0,80,2004,-37.8106,144.9646
Melbourne,1,u,386000,S,3000,1,1,0,0,64,1976,-37.8127,144.9627
Melbourne,1,u,659000,S,3000,1,1,1,0,59,2006,-37.8157,144.9727
Melbourne,2,u,545000,SP,3000,2,1,1,0,67,2002,-37.8188,144.9544
Melbourne,1,u,450000,VB,3000,1,1,0,0,57,1960,-37.8178,144.9607
Melbourne,1,u,432000,S,3000,1,1,1,0,51,2005,-37.8111,144.9715
Melbourne,3,u,750000,S,3000,3,2,1,0,122,1998,-37.8095,144.9691
Melbourne,1,u,375000,PI,3000,1,1,0,1414,47,2014,-37.8161,144.9712
Melbourne,1,u,680000,S,3000,1,1,2,0,102,1965,-37.8132,144.9545
Melbourne,2,u,470000,VB,3000,2,1,2,0,55,1917,-37.816,144.9535
Melbourne,2,u,483000,S,3000,1,1,1,0,68,2004,-37.8106,144.9646
Melbourne,1,u,700000,VB,3000,1,1,1,0,64,1920,-37.8157,144.9727
Melbourne,2,u,520000,VB,3000,1,1,1,4051,68,2005,-37.8072,144.9623
Melbourne,1,u,440000,S,3000,1,1,1,0,65,1920,-37.8168,144.9691
Melbourne,2,u,733000,S,3000,2,2,1,0,94,1965,-37.8166,144.9635
Melbourne,3,u,760000,S,3000,2,2,1,0,89,1997,-37.8095,144.9691
Melbourne,2,u,360000,VB,3000,1,1,1,1136,69,2009,-37.8211,144.9559
Middle Park,3,h,2600000,VB,3206,3,1,1,279,133,1900,-37.8499,144.957
Middle Park,3,h,2350000,S,3206,3,1,2,277,132,1900,-37.8516,144.9624
Middle Park,2,u,535000,S,3206,2,1,1,760,58,1930,-37.8474,144.9625
Middle Park,2,u,700000,SP,3206,2,1,1,0,67,1970,-37.8556,144.9669
Middle Park,4,h,3120000,S,3206,4,2,1,182,100,1900,-37.8518,144.9663
Middle Park,2,h,1025000,S,3206,2,1,0,123,73,1910,-37.8551,144.968
Middle Park,2,h,1920000,S,3206,2,1,0,152,82,1910,-37.8498,144.9628
Middle Park,3,h,2623000,S,3206,3,2,2,181,212,2010,-37.8536,144.9625
Middle Park,3,h,1500000,VB,3206,3,2,1,151,165,1880,-37.847,144.9594
Middle Park,2,h,1630000,SP,3206,2,1,0,152,113,1915,-37.8513,144.9586
Middle Park,3,h,1910000,PI,3206,3,1,3,217,125,1900,-37.8474,144.9582
Mont Albert,2,h,1320000,SP,3127,2,1,1,613,115,1950,-37.8238,145.1135
Mont Albert,2,u,750000,S,3127,2,2,2,0,80,2003,-37.8161,145.1098
Mont Albert,3,h,2588000,SP,3127,3,3,2,1149,225,1920,-37.812,145.1095
Mont Albert,5,h,1400000,PI,3127,5,4,2,355,25,1979,-37.812,145.1074
Mont Albert,4,h,2200000,S,3127,4,2,2,931,199,1930,-37.8226,145.1103
Mont Albert,3,t,1310000,S,3127,3,2,2,330,148,2001,-37.8167,145.107
Mont Albert,4,h,2335000,S,3127,4,2,2,813,170,1938,-37.8118,145.1065
Mont Albert,5,h,1815000,S,3127,5,1,0,711,207,1950,-37.8195,145.1134
Mont Albert,2,u,725000,VB,3127,2,2,2,0,116,2005,-37.8161,145.1098
Mont Albert,4,h,3900000,PI,3127,4,2,6,2187,327,1903,-37.8186,145.1134
Mont Albert,3,t,1200000,S,3127,3,2,2,255,152,2000,-37.8192,145.111
Mont Albert,3,h,1564000,S,3127,3,2,2,640,117,1950,-37.8173,145.1123
Mont Albert,2,u,520000,VB,3127,2,1,1,0,92,2005,-37.8161,145.1098
Moonee Ponds,3,u,670000,S,3039,3,2,2,0,120,2000,-37.7672,144.9209
Moonee Ponds,3,h,1055000,S,3039,3,2,2,0,189,2009,-37.7688,144.9054
Moonee Ponds,2,u,348000,S,3039,2,1,1,0,63,2007,-37.7677,144.9221
Moonee Ponds,4,h,1780000,S,3039,4,3,2,615,201,1920,-37.7617,144.9052
Moonee Ponds,3,h,1440000,S,3039,3,2,1,287,196,1880,-37.7698,144.9214
Moonee Ponds,4,h,1225000,SP,3039,4,1,1,388,120,1920,-37.7692,144.9057
Moonee Ponds,4,h,1445000,S,3039,3,3,2,384,178,1920,-37.7617,144.9272
Moonee Ponds,3,h,990000,PI,3039,3,1,2,328,107,1900,-37.7658,144.9077
Moonee Ponds,3,h,1550000,SP,3039,3,2,3,477,258,2014,-37.7661,144.9076
Moonee Ponds,3,h,1170000,S,3039,3,1,1,443,102,1930,-37.7585,144.928
Moonee Ponds,4,h,1120000,VB,3039,4,1,1,571,138,1915,-37.7659,144.9116
Moonee Ponds,4,h,1530000,S,3039,3,2,1,431,152,1906,-37.7702,144.9268
Moonee Ponds,3,h,832000,S,3039,3,2,2,214,111,1997,-37.7709,144.9334
Moonee Ponds,2,u,420000,VB,3039,2,1,1,0,82,1950,-37.7701,144.9079
Moonee Ponds,4,h,2400000,S,3039,4,4,2,636,308,1900,-37.7629,144.9157
Moonee Ponds,3,u,565000,S,3039,2,2,1,0,115,2001,-37.7672,144.9209
Moonee Ponds,2,u,550000,VB,3039,2,1,1,0,85,1990,-37.7617,144.9367
Moonee Ponds,4,h,1211000,S,3039,3,1,3,477,146,1910,-37.7632,144.9292
Moonee Ponds,3,h,1630000,S,3039,3,2,0,408,199,1900,-37.77,144.913
Moonee Ponds,3,h,1160000,S,3039,3,1,1,449,133,1910,-37.7674,144.9084
Moonee Ponds,4,h,1361500,S,3039,4,1,2,453,145,1920,-37.7698,144.9336
Moonee Ponds,2,h,945000,S,3039,2,1,0,225,97,1890,-37.7639,144.9093
Moonee Ponds,1,u,360000,SP,3039,1,1,1,0,54,1965,-37.7652,144.9116
Moonee Ponds,2,h,860000,S,3039,2,1,1,301,80,1920,-37.7695,144.9092
Moonee Ponds,4,h,1637000,S,3039,4,1,3,539,190,1900,-37.7701,144.9287
Moonee Ponds,3,h,1505000,S,3039,3,2,2,249,168,2007,-37.7609,144.9296
Moonee Ponds,2,t,515000,VB,3039,2,1,1,1981,111,2006,-37.7677,144.9221
Moonee Ponds,2,u,330000,VB,3039,2,1,1,0,39,2014,-37.7715,144.916
Moonee Ponds,4,h,1322000,S,3039,3,1,1,549,192,1930,-37.7696,144.929
Moonee Ponds,2,h,1015000,S,3039,2,1,1,228,125,1910,-37.7685,144.9183
Moonee Ponds,3,h,840000,VB,3039,3,1,0,307,136,1910,-37.7704,144.9083
Moonee Ponds,5,h,1900000,VB,3039,5,3,2,646,261,1925,-37.7625,144.9074
Moonee Ponds,5,h,2340000,S,3039,5,3,3,619,372,2009,-37.7691,144.9321
Moonee Ponds,3,h,1400000,SP,3039,3,2,2,394,160,1890,-37.7699,144.9149
Moonee Ponds,4,h,1640000,S,3039,4,2,1,435,329,1920,-37.7601,144.9228
Moonee Ponds,3,h,1480000,S,3039,3,1,2,436,142,1910,-37.7704,144.9292
Moonee Ponds,2,u,410000,S,3039,2,1,1,0,59,1970,-37.7597,144.9188
Moonee Ponds,5,t,980000,PI,3039,5,2,2,207,168,2004,-37.7615,144.9333
Moonee Ponds,3,t,842500,S,3039,3,2,1,216,156,1995,-37.7607,144.9314
Moonee Ponds,4,h,1345000,SP,3039,4,2,2,313,193,1910,-37.7709,144.9288
Moonee Ponds,1,u,265000,VB,3039,1,1,1,0,41,1970,-37.758,144.9237
Moonee Ponds,2,h,849000,S,3039,2,1,1,345,95,1930,-37.773,144.9335
Moonee Ponds,3,h,1425000,SP,3039,3,1,1,526,159,1900,-37.7701,144.9172
Moonee Ponds,3,t,1345000,SP,3039,3,2,1,310,287,1930,-37.7639,144.9126
Moonee Ponds,2,u,330000,SP,3039,3,1,1,0,54,1970,-37.7654,144.9094
Moonee Ponds,4,t,726000,S,3039,4,2,1,67,145,2000,-37.761,144.9262
Moonee Ponds,3,h,1250000,S,3039,3,2,1,283,222,2002,-37.7638,144.9175
Moonee Ponds,3,t,870000,S,3039,3,2,2,156,152,2000,-37.7631,144.9357
Moonee Ponds,3,h,1725000,PI,3039,3,2,3,596,203,1950,-37.7609,144.905
Moonee Ponds,2,u,600000,S,3039,2,1,1,166,81,1965,-37.7624,144.9365
Moonee Ponds,4,h,1505000,S,3039,4,2,2,441,164,1910,-37.7627,144.9278
Moonee Ponds,3,h,850000,S,3039,3,2,1,271,143,1915,-37.7682,144.9058
Moonee Ponds,1,u,292000,S,3039,1,1,1,0,45,1970,-37.758,144.9237
Moonee Ponds,5,h,1740000,S,3039,4,1,2,739,155,1930,-37.7613,144.9177
Moonee Ponds,2,u,470000,VB,3039,2,1,1,0,65,2014,-37.7677,144.92
Moonee Ponds,3,t,1130000,S,3039,3,2,2,217,145,2013,-37.7704,144.9162
Moonee Ponds,3,h,930000,S,3039,3,3,1,325,132,1910,-37.7702,144.9091
Moonee Ponds,1,u,336000,S,3039,1,1,1,0,50,1980,-37.7652,144.9116
Moonee Ponds,2,t,800000,S,3039,2,2,2,239,120,1970,-37.7708,144.9093
Moorabbin,3,h,1224000,S,3189,3,1,3,834,143,1960,-37.9376,145.0474
Moorabbin,3,h,1000000,S,3189,3,2,2,573,150,1970,-37.9428,145.044
Moorabbin,1,u,380500,S,3189,1,1,1,106,51,1990,-37.9374,145.0388
Moorabbin,3,h,1090000,SP,3189,3,2,2,784,160,1960,-37.9368,145.0568
Moorabbin,3,h,836000,S,3189,3,1,4,695,165,1970,-37.9364,145.0559
Moorabbin,3,h,1417250,S,3189,3,2,2,653,180,1950,-37.9418,145.0549
Moorabbin,2,h,950000,SP,3189,2,1,3,649,75,1950,-37.9424,145.0464
Moorabbin,4,h,1140000,SA,3189,4,2,1,318,242,2015,-37.9443,145.0448
Moorabbin,3,t,750000,PI,3189,3,2,1,164,123,2010,-37.9378,145.0385
Moorabbin,4,h,1000000,S,3189,4,3,4,581,159,1960,-37.9382,145.0577
Moorabbin,4,h,1200000,S,3189,4,2,1,696,214,1955,-37.9398,145.0554
Moorabbin,3,h,987000,S,3189,3,1,1,603,112,1960,-37.9404,145.0464
Moorabbin,3,h,937000,S,3189,3,2,1,534,104,1960,-37.9426,145.0568
Moorabbin,4,h,1426000,S,3189,4,2,1,720,218,1950,-37.9394,145.0408
Moorabbin,4,h,1016000,S,3189,4,3,2,272,188,2000,-37.9443,145.0444
Moorabbin,3,h,901000,S,3189,2,2,3,558,133,1955,-37.9435,145.0522
Moorabbin,4,h,1300000,S,3189,4,3,2,743,171,1973,-37.9362,145.0442
Moorabbin,3,h,975000,S,3189,2,1,2,576,121,1940,-37.9363,145.0495
Moorabbin,4,h,1070000,S,3189,4,2,1,603,140,1955,-37.9381,145.0534
Moorabbin,2,u,639000,S,3189,2,1,1,83,79,1960,-37.9355,145.0485
Moorabbin,2,u,605000,S,3189,2,1,2,180,68,1980,-37.9363,145.0564
Moorabbin,3,h,960000,S,3189,3,1,1,593,115,1960,-37.9431,145.0484
Moorabbin,3,h,725000,PI,3189,3,2,1,374,137,1950,-37.939,145.0533
Moorabbin,3,h,800000,PI,3189,3,2,2,261,107,1990,-37.9429,145.0474
Moorabbin,3,t,917000,S,3189,3,2,2,472,152,2001,-37.9387,145.0461
Moorabbin,3,h,890000,PI,3189,3,1,1,698,114,1960,-37.9369,145.0578
Moorabbin,3,h,1008000,S,3189,3,2,1,1660,160,1960,-37.9354,145.0464
Moorabbin,2,h,1191000,S,3189,2,1,2,756,97,1950,-37.94,145.0449
Moorabbin,2,h,776000,S,3189,2,1,1,209,101,2002,-37.9389,145.0467
Moorabbin,4,h,1035000,S,3189,3,1,2,688,161,1950,-37.9411,145.043
Moorabbin,4,h,1160000,S,3189,4,2,2,588,199,2011,-37.9395,145.0477
Moorabbin,1,u,240000,VB,3189,1,1,1,0,43,1970,-37.9428,145.0584
Moorabbin,4,t,1105000,S,3189,3,2,2,220,187,2015,-37.9387,145.0398
Newport,3,h,826000,S,3015,2,1,2,281,100,1957,-37.8457,144.8651
Newport,3,h,900000,SP,3015,3,2,2,194,176,2010,-37.8395,144.8787
Newport,3,t,962000,S,3015,3,2,2,283,179,2011,-37.8477,144.8753
Newport,2,h,800000,S,3015,2,1,1,244,73,1940,-37.846,144.8729
Newport,4,h,710000,S,3015,4,1,2,329,108,1955,-37.847,144.8788
Newport,4,h,940000,VB,3015,3,2,1,379,172,1930,-37.8408,144.8893
Newport,3,h,655800,S,3015,2,2,1,178,102,2009,-37.8416,144.8651
Newport,4,h,1082000,S,3015,4,3,2,233,165,2011,-37.841,144.8874
Newport,3,h,1210000,SP,3015,3,1,1,546,144,1920,-37.8414,144.892
Newport,3,h,880000,S,3015,3,1,1,557,111,1950,-37.834,144.8668
Newport,1,u,335000,S,3015,1,1,1,0,50,2005,-37.8413,144.8741
Newport,4,h,1260000,PI,3015,4,1,3,757,159,1960,-37.8411,144.889
Newport,3,h,1400000,PI,3015,3,2,3,2522,195,2006,-37.8462,144.8944
Newport,3,h,995000,SP,3015,3,1,2,316,118,1960,-37.849,144.8907
Newport,2,h,962000,S,3015,2,1,1,402,94,1920,-37.8446,144.8796
Newport,3,h,800000,SP,3015,3,2,1,0,138,1970,-37.8352,144.8661
Newport,3,h,1305000,S,3015,3,1,0,357,112,1900,-37.8459,144.8877
Newport,2,u,485000,S,3015,2,1,1,0,65,2011,-37.8421,144.8821
Newport,3,h,810000,S,3015,3,1,1,390,84,1970,-37.847,144.8734
Newport,4,h,1620000,S,3015,4,3,1,425,233,2015,-37.8456,144.8741
Newport,3,h,923000,S,3015,3,1,0,221,118,1900,-37.8415,144.8852
Newport,2,h,1030000,S,3015,2,1,2,470,136,1930,-37.8471,144.8769
Newport,3,h,1046000,SP,3015,3,2,2,284,125,1890,-37.8446,144.8861
Newport,2,h,740000,S,3015,2,2,1,213,127,2006,-37.8441,144.8805
Newport,4,h,970000,S,3015,3,1,1,619,151,1915,-37.839,144.8854
Newport,3,t,735000,S,3015,3,2,2,0,162,2007,-37.8436,144.8691
Newport,2,u,485000,SP,3015,2,1,1,0,63,2006,-37.8413,144.8741
Newport,3,h,950000,S,3015,3,1,2,453,145,1950,-37.8414,144.8707
Newport,4,h,1280000,S,3015,4,2,1,458,153,1930,-37.8427,144.879
Newport,4,h,1040000,S,3015,3,2,2,299,198,2004,-37.8477,144.8706
Newport,4,h,1115000,S,3015,4,1,1,0,163,1880,-37.8423,144.8795
Newport,3,h,1176000,S,3015,3,1,2,767,111,1960,-37.8466,144.8636
Newport,4,h,1265000,S,3015,5,2,2,774,185,1950,-37.8366,144.8758
Newport,2,h,801000,SP,3015,1,1,1,343,106,1920,-37.8414,144.8752
Newport,3,t,770000,S,3015,3,2,2,224,132,2015,-37.8424,144.8653
Newport,3,h,993000,SP,3015,3,2,2,348,158,1900,-37.8435,144.8788
Newport,2,h,650000,SP,3015,2,1,1,149,62,1890,-37.8491,144.8903
Newport,3,h,891500,SP,3015,3,1,0,344,130,1920,-37.8424,144.8754
Newport,3,h,805000,S,3015,3,1,2,322,104,1930,-37.8422,144.8784
Newport,2,h,680000,SP,3015,2,1,1,229,101,2000,-37.8368,144.8768
Newport,2,h,793000,S,3015,2,1,1,144,140,1995,-37.845,144.8873
Newport,3,t,747000,S,3015,3,2,2,753,170,2005,-37.8413,144.8741
Newport,2,h,896000,S,3015,2,1,0,297,95,1900,-37.8501,144.8931
Newport,2,h,890000,SP,3015,2,1,0,168,90,1900,-37.8475,144.8897
Newport,4,t,930000,PI,3015,4,3,3,278,188,2009,-37.8468,144.874
Newport,3,h,1151000,S,3015,2,1,5,571,120,1920,-37.8417,144.8896
Newport,4,t,820000,S,3015,4,2,2,753,204,2006,-37.8413,144.8741
Newport,2,h,816000,S,3015,2,1,1,315,104,1930,-37.8465,144.8714
Newport,3,h,945000,S,3015,4,2,1,487,190,2017,-37.8438,144.8806
Newport,1,h,643700,SP,3015,1,1,0,129,45,1900,-37.8491,144.8903
Newport,2,h,760000,S,3015,2,1,2,255,109,1930,-37.8469,144.8766
Newport,8,h,881000,S,3015,6,2,4,663,190,1920,-37.8385,144.8824
Newport,3,h,900000,SP,3015,3,2,2,360,168,2013,-37.835,144.8814
Niddrie,3,t,830000,S,3042,3,3,2,303,236,2013,-37.742,144.8885
Niddrie,4,h,1126000,SP,3042,4,2,2,650,150,1960,-37.7429,144.888
Niddrie,3,h,1235000,S,3042,3,2,1,0,204,2009,-37.7473,144.8897
Niddrie,2,u,457000,S,3042,2,1,1,0,89,1975,-37.7467,144.8906
Niddrie,2,u,660000,S,3042,2,2,1,217,113,2006,-37.7465,144.8868
Niddrie,3,t,770000,S,3042,3,2,1,313,145,2011,-37.7335,144.8788
Niddrie,4,h,1350000,SP,3042,4,3,2,747,242,1985,-37.7387,144.8827
Niddrie,3,t,820000,PI,3042,3,2,1,229,180,2012,-37.7462,144.8873
Niddrie,3,h,991000,S,3042,3,1,1,716,139,1950,-37.7368,144.8856
Niddrie,2,h,657000,S,3042,2,2,1,268,104,1950,-37.7343,144.8783
Niddrie,3,h,710000,S,3042,3,2,1,317,140,1950,-37.7449,144.8869
Niddrie,3,t,840000,S,3042,3,2,2,374,180,1990,-37.7445,144.8834
Niddrie,5,h,1400000,VB,3042,4,2,2,650,290,2005,-37.7391,144.8875
Niddrie,4,h,1080000,S,3042,3,3,2,539,162,1976,-37.7444,144.8847
Niddrie,3,h,1015000,S,3042,3,1,1,643,125,1950,-37.736,144.8839
Niddrie,4,h,1245000,PI,3042,4,3,3,0,225,1950,-37.7386,144.8902
Niddrie,3,h,1105000,S,3042,3,1,1,643,119,1950,-37.7449,144.8899
North Melbourne,4,h,2920000,S,3051,4,3,4,310,276,1880,-37.7958,144.944
North Melbourne,2,u,540000,S,3051,2,1,1,0,65,1970,-37.7994,144.9464
North Melbourne,2,u,726000,S,3051,2,1,1,0,64,1970,-37.7936,144.9426
North Melbourne,3,h,1340000,S,3051,3,1,0,83,129,1980,-37.7987,144.9497
North Melbourne,2,t,1105000,S,3051,2,2,1,88,119,2010,-37.8018,144.9429
North Melbourne,2,t,841000,S,3051,2,1,1,215,0,2000,-37.7953,144.9437
